# Source File Name = manual_corpus.txt
#
# Memory Chunck Size = 4096
#
381,4,90,16.2993,15.2614
382,4,90,15.9589,16.9188
383,4,72,17,14.5633
384,4,100,16.6417,15.1108
385,4,162,16.5776,18.9352
386,4,138,19.5698,19.3659
387,4,67,15.2152,14.563
388,4,167,16.5808,21.0583
389,4,350,16.4013,30.2532
390,4,79,17.5252,16.6086
391,4,203,20.8725,22.7847
392,4,167,15.8362,20.4779
393,4,211,14.598,23.8012
394,4,115,14.3049,17.0899
395,4,110,14,16.6365
396,4,116,20.8134,23.9337
397,4,93,12.0952,13.1036
398,4,176,12.875,19.2498
399,4,211,18.202,35.7881
400,4,164,16.845,22.0733
401,4,269,19.156,32.6758
402,4,218,16.4731,30.716
403,4,220,15.0208,24.8726
404,4,93,13.3556,15.2464
405,4,220,16.518,26.395
406,4,91,14.2836,16.3043
407,4,121,13.3125,16.623
408,4,75,11.1887,12.1757
409,4,72,11.9084,13.0182
410,4,134,13.575,20.2022
411,4,91,13.2679,18.1329
412,4,73,12.9024,13.8049
413,4,65,10.1966,10.1495
414,4,132,15.1161,21.0415
415,4,80,12.65,15.0342
416,4,62,12.8942,12.6642
417,4,152,11.4595,16.7083
418,4,103,18.0187,21.8238
419,4,117,15.9216,19.1484
420,4,83,12.2975,14.3847
421,4,61,11.375,10.523
422,4,63,11.5673,11.8709
423,4,121,13.0932,18.1098
424,4,68,14.4103,15.1647
425,4,86,11.8087,13.0297
426,4,198,14.6571,21.6778
427,4,68,10.963,10.4624
428,4,75,12.813,14.2779
429,4,199,14.5583,24.4632
430,4,42,10.4464,7.26887
431,4,73,15.2636,17.142
432,4,158,12.7586,18.5788
433,4,129,16.1,22.5772
434,4,127,12.6847,18.868
435,4,56,13.1183,12.4251
436,4,66,12.6972,13.7744
437,4,85,10.9322,11.2655
438,4,64,16.3361,17.6089
439,4,114,15.8515,19.6476
440,4,63,11.7024,11.6596
441,4,74,11.2626,12.0249
442,4,100,13.1828,17.9629
443,4,66,12.4017,12.4606
444,4,138,16.792,19.6612
445,4,74,14.0276,12.5021
446,4,65,14.2171,14.4796
447,4,164,16.4429,19.3455
448,4,58,13.2553,12.1864
449,4,112,13.6832,17.8769
450,4,92,14.674,13.0023
451,4,79,10.9588,12.0205
452,4,135,16.3563,19.8778
453,4,157,16.6058,23.4572
454,4,164,14.0833,22.2478
455,4,94,12.3,15.0409
456,4,121,10.5408,14.7546
457,4,56,12.75,14.1782
458,4,89,12.5357,14.021
459,4,92,13.7551,19.2963
460,4,93,17.3077,22.8
461,4,67,10.5591,9.61793
462,4,71,14.3966,13.8377
463,4,75,11.3516,11.9774
464,4,361,19.0319,42.0935
465,4,161,18.1649,26.2646
466,4,155,21.9615,34.1661
467,4,138,14.7798,19.9901
468,4,77,11.9333,11.9292
469,4,192,16.3782,22.5027
470,4,243,19.2689,30.7944
471,4,85,15.5333,16.3651
472,4,161,17.5211,22.1937
473,4,189,20.7467,25.6237
474,4,80,17.3308,16.6361
475,4,127,20.454,21.1455
476,4,207,18.4817,21.7655
477,4,216,21.2949,25.5994
478,4,255,25.8776,28.2988
479,4,151,22.0508,20.9069
480,4,191,23.2664,24.3646
481,4,167,22.6944,18.269
482,4,163,25.433,20.1172
483,4,479,30.4052,43.2991
484,4,250,28.3371,26.1657
485,4,222,27.2789,21.3579
486,4,223,28.4439,24.1217
487,4,355,26.5505,29.9362
488,4,88,23.6656,16.6985
489,4,175,24.3759,20.9642
490,4,106,23.6968,18.5561
491,4,108,23.9464,18.7348
492,4,160,21.2412,24.3366
493,4,92,21.4,19.0406
494,4,164,23.7315,30.271
495,4,66,14.0805,13.5941
496,4,158,21.6164,28.4206
497,4,155,22.4167,28.1337
498,4,176,21.3187,23.5276
499,4,173,20.318,23.9902
500,4,215,24.7419,31.4107
501,4,155,21.3538,19.8247
502,4,349,26.3514,32.8955
503,4,138,20.9339,18.8604
504,4,229,25.6782,26.3422
505,4,402,23.3802,30.4642
506,4,155,22.1775,19.4536
507,4,120,23.4908,16.4954
508,4,135,21.5672,17.6651
509,4,269,23.4527,22.4722
510,4,269,24.4923,28.0945
511,4,192,23.5773,23.5101
512,4,269,27.1584,34.2187
513,4,267,23.6774,26.7942
514,4,269,23.3391,23.0611
515,4,270,23.5526,23.1814
516,4,111,21.6592,15.1026
517,4,78,19.4692,11.7864
518,4,95,21.4355,15.6038
519,4,165,20.4383,17.8854
520,4,227,23.1004,25.4441
521,4,183,22.483,21.7223
522,4,366,25.9956,30.7375
523,4,476,23.5904,35.1157
524,4,205,23.9856,22.8796
525,4,131,22.2243,18.985
526,4,229,23.0279,24.6898
527,4,198,22.7847,21.7172
528,4,165,21.2864,17.1618
529,4,103,23.3743,16.0636
530,4,136,22.7753,18.7448
531,4,121,21.8399,16.8886
532,4,122,21.2175,15.4558
533,4,476,22.2328,25.2968
534,4,101,20.5699,13.2345
535,4,121,20.2662,12.4711
536,4,96,22.6519,15.0839
537,4,146,23.1344,18.264
538,4,153,27.1713,22.6671
539,4,121,21.5314,15.1587
540,4,448,21.0446,28.8268
541,4,121,19.4022,17.3123
542,4,448,23.8307,35.8287
543,4,171,20.2803,18.9723
544,4,450,23.8815,44.7709
545,4,449,35.5391,70.6158
546,4,153,24.385,24.9614
547,4,121,22.6559,23.3273
548,4,258,24.5353,27.9445
549,4,210,21.0103,25.9933
550,4,450,24.7854,35.932
551,4,126,25.0047,23.9103
552,4,325,25.7279,37.9398
553,4,123,24.5843,20.8558
554,4,325,26.4735,28.9265
555,4,154,25.2524,21.5425
556,4,108,23.5469,17.846
557,4,164,24.5657,19.2837
558,4,324,25.3475,23.6452
559,4,106,25.8,19.6749
560,4,315,27.0916,32.9365
561,4,127,22.2378,17.7961
562,4,476,26.3705,39.9941
563,4,252,23.0329,21.5123
564,4,190,22.9344,19.732
565,4,479,24.0663,36.0204
566,4,528,26.0152,49.9643
567,4,481,20.811,43.1596
568,4,64,16.7391,14.187
569,4,79,15.03,15.1891
570,4,156,15.7248,21.036
571,4,121,16.9412,18.0283
572,4,48,9.27381,6.6267
573,4,303,19.5333,40.3459
574,4,573,20.7653,62.8652
575,4,132,14.0088,15.7416
576,4,121,13.991,14.4175
577,4,137,14.19,19.8362
578,4,120,17.4216,19.1108
579,4,164,16,24.5132
580,4,326,19.8785,38.8865
581,4,67,9.72277,10.5071
582,4,80,17.186,19.1229
583,4,88,13.1515,12.8648
584,4,62,15.1473,11.9955
585,4,476,17.9583,48.1248
586,4,114,12.9286,14.3151
587,4,61,13.9706,12.1061
588,4,211,15.6711,26.1516
589,4,97,13.1,15.3652
590,4,121,19.8088,24.9854
591,4,88,14.6835,16.9022
592,4,399,21.55,46.3346
593,4,358,22.5596,37.7742
594,4,88,17.0943,17.0761
595,4,49,15.6211,11.5496
596,4,71,14.8452,14.6348
597,4,151,17.2,19.0205
598,4,123,16.1284,16.1859
599,4,121,20.0737,22.2196
600,4,603,25.9667,65.4527
601,4,394,18.0301,36.5696
602,4,72,15.6822,11.7144
603,4,121,17.7925,17.5433
604,4,102,21.7074,22.7952
605,4,68,13.7456,11.0174
606,4,220,18.7456,26.7617
607,4,70,15.1894,13.0175
608,4,104,26.0679,30.4284
609,4,61,13.9271,10.2003
610,4,146,17.8224,20.4541
611,4,64,13.7419,10.9896
612,4,70,15.1846,11.845
613,4,70,12.2441,9.94371
614,4,67,14.7829,12.3495
615,4,89,15.3158,17.0506
616,4,61,13.4831,12.6101
617,4,178,16.9104,24.4227
618,4,557,49.9712,129.832
619,4,61,14.561,11.2066
620,4,74,15.1333,13.0215
621,4,129,15.3394,15.2467
622,4,113,19.2073,18.8568
623,4,121,15.87,18.8831
624,4,103,17.2651,18.1706
625,4,476,21.5446,47.21
626,4,135,15.1978,21.1578
627,4,67,13.7222,11.4193
628,4,121,16.2959,18.3805
629,4,59,11.125,11.1129
630,4,437,17.486,42.7792
631,4,566,22.39,74.4063
632,4,59,14.1263,10.5054
633,4,108,16.988,19.1302
634,4,64,13.3667,13.1352
635,4,135,16.25,19.8395
636,4,179,32.102,49.8314
637,4,107,20.6277,21.9627
638,4,138,17.2927,26.1013
639,4,66,11.6622,9.76795
640,4,153,12.4762,18.4523
641,4,121,14.9552,19.2101
642,4,245,20.0482,30.9208
643,4,174,13.9121,20.0766
644,4,70,14.4306,12.0966
645,4,78,14.3043,16.1748
646,4,66,11.7656,10.9598
647,4,107,15.4146,17.8346
648,4,476,32.2658,62.7518
649,4,121,13.2623,16.9907
650,4,528,19.5942,62.8161
651,4,225,17.6364,26.2623
652,4,204,17.6076,32.1765
653,4,132,15.7901,26.0842
654,4,169,16.3824,28.4362
655,4,69,12.2286,13.631
656,4,69,10.9138,10.4754
657,4,567,21.0723,62.2418
658,4,142,20.75,25.8187
659,4,262,22.6538,41.5321
660,4,198,24.3478,41.27
661,4,269,16.6901,33.9895
662,4,178,16.6571,27.0676
663,4,73,13.68,16.4998
664,4,215,18.9487,34.0034
665,4,160,16,22.3871
666,4,107,13.0769,15.6021
667,4,220,30.5,49.4097
668,4,582,34.7297,102.171
669,4,606,33.5422,111.959
670,4,91,13.3636,16.5288
671,4,104,13.0612,20.5892
672,4,104,19.7344,27.1945
673,4,104,46.6116,44.7024
674,4,121,13.9855,22.2993
675,4,119,18.1475,22.5125
676,4,198,20.8406,34.0118
677,4,161,23.0959,32.4667
678,4,43,11.1475,7.39259
679,4,84,14.7941,17.6773
680,4,99,11.9194,14.5395
681,4,121,17.7143,21.7368
682,4,221,17.431,30.3424
683,4,176,15.9718,24.1725
684,4,163,14.2424,22.25
685,4,121,15.5156,20.347
686,4,120,14.209,17.5308
687,4,69,13.1184,15.1943
688,4,65,14.1364,15.6155
689,4,133,15.9167,23.7608
690,4,63,12.4516,13.3895
691,4,69,12.2182,12.5418
692,4,92,12.5185,14.9849
693,4,121,15.7037,21.7967
694,4,180,28.8594,42.0223
695,4,69,14.1194,16.6792
696,4,180,16.2921,22.3024
697,4,114,13.6757,17.2518
698,4,635,37.125,125.234
699,4,109,12.2338,16.5254
700,4,121,14.1471,18.3855
701,4,90,10.6,14.4943
702,4,114,12.7857,16.5848
703,4,81,13.2576,18.1645
704,4,75,14.3051,17.0147
705,4,103,14.3043,18.9487
706,4,154,11.8308,20.0396
707,4,70,9.34286,10.16
708,4,83,15.5132,17.4397
709,4,78,16.0635,16.963
710,4,121,15.8429,21.0758
711,4,99,13.9508,15.7807
712,4,144,24.1493,35.4372
713,4,100,17.8148,23.0137
714,4,79,15.9844,18.2324
715,4,68,15.8421,17.4625
716,4,117,12.8065,16.8368
717,4,564,25.971,71.356
718,4,67,12.2881,12.8802
719,4,65,13.9091,14.5818
720,4,133,18.7937,25.4154
721,4,69,15.7164,15.926
722,4,113,19.4082,21.9116
723,4,79,16.0769,17.2588
724,4,78,16.3385,16.4085
725,4,194,21.2027,29.1376
726,4,193,28.4557,34.288
727,4,476,40.1026,72.6574
728,4,469,55.0851,77.4032
729,4,195,36.9012,45.8108
730,4,472,45.9307,70.3325
731,4,473,44.7963,68.5922
732,4,194,27.4643,41.0869
733,4,197,26.6711,44.1988
734,4,226,27.1277,39.4327
735,4,196,25.1077,35.1205
736,4,194,28.2179,36.238
737,4,199,33.2209,48.7291
738,4,195,18.0137,32.6201
739,4,209,22.9889,34.5059
740,4,419,36.6835,59.5886
741,4,197,26.1236,38.753
742,4,194,49.3562,58.9242
743,4,204,40.5263,49.467
744,4,528,53.8571,76.9301
745,4,203,48.8151,55.8443
746,4,216,37.814,55.8254
747,4,416,53.7478,70.8553
748,4,208,50.0268,58.0168
749,4,290,40.0394,50.2719
750,4,423,56.4472,87.8536
751,4,491,58.0078,84.2528
752,4,203,31.759,50.8886
753,4,245,34.1977,50.6804
754,4,245,41.5,58.2056
755,4,245,43.6038,60.6617
756,4,204,24.3548,38.6361
757,4,133,16.5882,21.2342
758,4,205,30.4516,43.9236
759,4,122,18.0328,25.2528
760,4,222,24.8987,37.638
761,4,203,27.25,42.5895
762,4,208,18.3485,34.3941
763,4,194,18.9114,28.0994
764,4,88,16.5333,19.5247
765,4,209,39.831,53.9768
766,4,194,25.8571,41.2267
767,4,211,30.5422,46.8814
768,4,88,16.96,19.3477
769,4,72,14.037,14.1859
770,4,261,26.7465,47.606
771,4,583,78.9366,108.814
772,4,584,74.7253,151.537
773,4,72,15.3273,14.6698
774,4,62,12.1029,12.9809
775,4,215,23.1774,49.5673
776,4,193,17.1455,30.3779
777,4,215,18.3067,31.5252
778,4,553,83.6076,161.248
779,4,194,18.1846,28.7594
780,4,121,11.75,16.5416
781,4,171,12.6429,23.4257
782,4,64,13.3269,12.9863
783,4,92,14.84,16.8836
784,4,90,12.2154,14.3821
785,4,70,15.4808,16.4627
786,4,64,13.098,12.1062
787,4,70,15.0238,16.109
788,4,59,13.1525,12.918
789,4,69,16.3226,18.4625
790,4,76,15.1754,17.169
791,4,61,11.2769,12.0416
792,4,66,15.6875,17.4465
793,4,82,13.8095,15.598
794,4,82,12.1864,15.5143
795,4,77,15.6,17.0649
796,4,71,17.0256,18.5962
797,4,141,12.6,19.2265
798,4,223,20.94,38.9273
799,4,72,13.4186,15.1216
800,4,167,20.0377,30.7749
801,4,52,12.907,13.6123
802,4,82,12.2545,15.444
803,4,84,10.7679,15.5184
804,4,126,13.1132,20.6751
805,4,73,10.5692,11.6341
806,4,89,18.3621,20.7171
807,4,168,17.8983,34.3105
808,4,687,43.0526,114.961
809,4,136,21.2857,32.708
810,4,67,17.1852,16.5206
811,4,64,13.2766,13.2226
812,4,75,11.9848,12.4809
813,4,84,11.3611,14.484
814,4,99,16.1489,18.8848
815,4,104,15.1613,17.8806
816,4,700,73.6226,186.884
817,4,150,18.7193,27.2427
818,4,305,24.8382,41.1831
819,4,273,30.4364,49.2665
820,4,139,22.25,29.0425
821,4,54,12.2037,11.6704
822,4,522,22.7164,63.9762
823,4,265,24.6615,39.1189
824,4,273,23.7377,47.2603
825,4,130,15.9787,22.3773
826,4,75,11.2326,13.0131
827,4,110,15.4839,19.8533
828,4,102,15.8103,17.6474
829,4,104,12.9057,18.0139
830,4,58,12.8966,11.8069
831,4,158,14.4833,25.4077
832,4,61,11.4364,12.2441
833,4,114,15.4,21.9357
834,4,707,34.1791,119.802
835,4,73,14.2439,13.8648
836,4,208,23.8793,45.6267
837,4,189,19.2623,30.8342
838,4,76,13.2632,13.5018
839,4,65,10.9333,10.4704
840,4,62,10.7391,10.435
841,4,215,21.2133,37.2703
842,4,267,24.6986,38.8523
843,4,79,12.7759,15.6558
844,4,184,18.34,31.1478
845,4,170,15.1364,27.9566
846,4,98,11.5303,14.4487
847,4,185,17.8621,26.7211
848,4,78,11.7419,14.1831
849,4,66,10.8085,12.3936
850,4,70,13.0526,14.664
851,4,62,14.3462,15.2188
852,4,80,14.0317,15.9463
853,4,158,15.6825,23.2015
854,4,387,19.0492,49.7513
855,4,67,11.2045,11.7852
856,4,268,32.4694,54.2233
857,4,65,13.4848,12.5568
858,4,313,21.3261,49.6921
859,4,566,40.1875,84.1676
860,4,528,29.0267,66.3689
861,4,685,33.5867,91.0833
862,4,396,45.2353,76.381
863,4,62,12.8571,11.8045
864,4,68,14.3061,16.2772
865,4,89,15.6167,16.5943
866,4,691,27.6034,89.0155
867,4,58,12.4918,12.1879
868,4,640,25.7018,89.397
869,4,79,17.8095,19.98
870,4,47,10.65,9.06058
871,4,228,16.8689,31.3005
872,4,215,18.2727,34.0762
873,4,82,13.4694,16.065
874,4,88,14.5882,14.5456
875,4,68,13.2449,13.8719
876,4,220,14.0435,31.1992
877,4,121,13.4815,18.3956
878,4,78,15.6136,18.2809
879,4,215,19.2143,29.7938
880,4,69,14.7059,15.17
881,4,99,15.66,23.2221
882,4,110,16.5833,21.7381
883,4,79,14.4074,16.5345
884,4,116,13.8545,17.1966
885,4,67,13.1515,13.4483
